AUTO_ID,AGENT_ID,TYPE_ACTION,CREATE_DATE
240365,bpovm45,START_SHIFT,1749706825000
240431,bpovm45,START_BREAK,1749706853000
240433,bpovm45,START_WORKING,1749707712000
240432,bpovm45,START_BREAK,1749707721000
240434,bpovm45,START_WORKING,1749707887000
240435,bpovm45,START_BREAK,1749707891000
240436,bpovm45,START_WORKING,1749708015000
240437,bpovm45,START_BREAK,1749708021000
240438,bpovm45,START_WORKING,1749708303000
240439,bpovm45,START_BREAK,1749708312000
240440,bpovm45,START_WORKING,1749708401000
240441,bpovm45,START_BREAK,1749708497000
240442,bpovm45,START_WORKING,1749709802000
240443,bpovm45,START_BREAK,1749709811000
240445,bpovm45,START_WORKING,1749710643000
240444,bpovm45,START_BREAK,1749710651000
240446,bpovm45,START_WORKING,1749711195000
240447,bpovm45,START_BREAK,1749711201000
240448,bpovm45,START_WORKING,1749717326000
240449,bpovm45,START_BREAK,1749717342000
240450,bpovm45,START_WORKING,1749717951000
240451,bpovm45,START_BREAK,1749717961000
240366,bpovm45,END_SHIFT,1749718883000
240452,bpovm45,START_WORKING,1749718885000
241450,bpovm45,START_SHIFT,1749776408000
241454,bpovm45,START_BREAK,1749776427000
241455,bpovm45,START_WORKING,1749776435000
241456,bpovm45,START_BREAK,1749776445000
241457,bpovm45,START_WORKING,1749776558000
241458,bpovm45,START_BREAK,1749776693000
241459,bpovm45,START_WORKING,1749776921000
241460,bpovm45,START_BREAK,1749776926000
241461,bpovm45,START_WORKING,1749776970000
241462,bpovm45,START_BREAK,1749777009000
241463,bpovm45,START_WORKING,1749777456000
241464,bpovm45,START_BREAK,1749777494000
241466,bpovm45,START_WORKING,1749778035000
241465,bpovm45,START_BREAK,1749778045000
241467,bpovm45,START_WORKING,1749778166000
241469,bpovm45,START_BREAK,1749778174000
241468,bpovm45,START_WORKING,1749778275000
241470,bpovm45,START_BREAK,1749778283000
241471,bpovm45,START_WORKING,1749778566000
241472,bpovm45,START_BREAK,1749778575000
241473,bpovm45,START_WORKING,1749779045000
241474,bpovm45,START_BREAK,1749779056000
241475,bpovm45,START_WORKING,1749779290000
241476,bpovm45,START_BREAK,1749779304000
241477,bpovm45,START_WORKING,1749779307000
241478,bpovm45,START_BREAK,1749779545000
241479,bpovm45,START_WORKING,1749781030000
241480,bpovm45,START_BREAK,1749781049000
241481,bpovm45,START_WORKING,1749781314000
241482,bpovm45,START_BREAK,1749781316000
241483,bpovm45,START_WORKING,1749784409000
241484,bpovm45,START_BREAK,1749784427000
241486,bpovm45,START_WORKING,1749785209000
241485,bpovm45,START_BREAK,1749785215000
241487,bpovm45,START_WORKING,1749785359000
241488,bpovm45,START_BREAK,1749785365000
241489,bpovm45,START_WORKING,1749785757000
241490,bpovm45,START_BREAK,1749785765000
241491,bpovm45,START_WORKING,1749786941000
241492,bpovm45,START_BREAK,1749786945000
241493,bpovm45,START_WORKING,1749788140000
241494,bpovm45,START_BREAK,1749788145000
241495,bpovm45,START_WORKING,1749789247000
241496,bpovm45,START_BREAK,1749789267000
241497,bpovm45,START_WORKING,1749789310000
241498,bpovm45,START_BREAK,1749789617000
241451,bpovm45,END_SHIFT,1749790884000
241500,bpovm45,START_WORKING,1749790886000
241452,bpovm45,START_SHIFT,1749792817000
241499,bpovm45,START_BREAK,1749792917000
241501,bpovm45,START_WORKING,1749793763000
241502,bpovm45,START_BREAK,1749794382000
241503,bpovm45,START_WORKING,1749794847000
241504,bpovm45,START_BREAK,1749794856000
241505,bpovm45,START_WORKING,1749795267000
241506,bpovm45,START_BREAK,1749795276000
241507,bpovm45,START_WORKING,1749795683000
241508,bpovm45,START_BREAK,1749795686000
241511,bpovm45,START_WORKING,1749795725000
241510,bpovm45,START_BREAK,1749795735000
241509,bpovm45,START_WORKING,1749795991000
241514,bpovm45,START_BREAK,1749795995000
241512,bpovm45,START_WORKING,1749796584000
241513,bpovm45,START_BREAK,1749796586000
241516,bpovm45,START_WORKING,1749796600000
241515,bpovm45,START_BREAK,1749796605000
241517,bpovm45,START_WORKING,1749798075000
241518,bpovm45,START_BREAK,1749798086000
241520,bpovm45,START_WORKING,1749798749000
241519,bpovm45,START_BREAK,1749798755000
241521,bpovm45,START_WORKING,1749800065000
241523,bpovm45,START_BREAK,1749800075000
241522,bpovm45,START_WORKING,1749800258000
241524,bpovm45,START_BREAK,1749800266000
241525,bpovm45,START_WORKING,1749800622000
241526,bpovm45,START_BREAK,1749800626000
241527,bpovm45,START_WORKING,1749801136000
241528,bpovm45,START_BREAK,1749801145000
241529,bpovm45,START_WORKING,1749801305000
241530,bpovm45,START_BREAK,1749801307000
241531,bpovm45,START_WORKING,1749802041000
241532,bpovm45,START_BREAK,1749802044000
241533,bpovm45,START_WORKING,1749802413000
241534,bpovm45,START_BREAK,1749802428000
241535,bpovm45,START_WORKING,1749803282000
241536,bpovm45,START_BREAK,1749803287000
241537,bpovm45,START_WORKING,1749803299000
241539,bpovm45,START_BREAK,1749803305000
241538,bpovm45,START_WORKING,1749804111000
241541,bpovm45,START_BREAK,1749804115000
241540,bpovm45,START_WORKING,1749804346000
241542,bpovm45,START_BREAK,1749804354000
241453,bpovm45,END_SHIFT,1749805340000
241543,bpovm45,START_WORKING,1749805342000
242432,bpovm45,START_SHIFT,1749886218000
242437,bpovm45,START_BREAK,1749886437000
242436,bpovm45,START_WORKING,1749886818000
242438,bpovm45,START_BREAK,1749886827000
242440,bpovm45,START_WORKING,1749887189000
242439,bpovm45,START_BREAK,1749887209000
242441,bpovm45,START_WORKING,1749887483000
242442,bpovm45,START_BREAK,1749887485000
242443,bpovm45,START_WORKING,1749887796000
242444,bpovm45,START_BREAK,1749887982000
242445,bpovm45,START_WORKING,1749888584000
242446,bpovm45,START_BREAK,1749888586000
242447,bpovm45,START_WORKING,1749889153000
242448,bpovm45,START_BREAK,1749889189000
242449,bpovm45,START_WORKING,1749889636000
242450,bpovm45,START_BREAK,1749889645000
242451,bpovm45,START_WORKING,1749890070000
242452,bpovm45,START_BREAK,1749890075000
242453,bpovm45,START_WORKING,1749890721000
242454,bpovm45,START_BREAK,1749890725000
242455,bpovm45,START_WORKING,1749891101000
242456,bpovm45,START_BREAK,1749891105000
242457,bpovm45,START_WORKING,1749891956000
242458,bpovm45,START_BREAK,1749891965000
242459,bpovm45,START_WORKING,1749892234000
242461,bpovm45,START_BREAK,1749892245000
242460,bpovm45,START_WORKING,1749892457000
242462,bpovm45,START_BREAK,1749892465000
242463,bpovm45,START_WORKING,1749893628000
242464,bpovm45,START_BREAK,1749893635000
242465,bpovm45,START_WORKING,1749893981000
242466,bpovm45,START_BREAK,1749893996000
242467,bpovm45,START_WORKING,1749894540000
242468,bpovm45,START_BREAK,1749894547000
242469,bpovm45,START_WORKING,1749894683000
242470,bpovm45,START_BREAK,1749894686000
242471,bpovm45,START_WORKING,1749896346000
242472,bpovm45,START_BREAK,1749896353000
242473,bpovm45,START_WORKING,1749896977000
242474,bpovm45,START_BREAK,1749896998000
242475,bpovm45,START_WORKING,1749897414000
242476,bpovm45,START_BREAK,1749897416000
242477,bpovm45,START_WORKING,1749898409000
242478,bpovm45,START_BREAK,1749898426000
242479,bpovm45,START_WORKING,1749898686000
242480,bpovm45,START_BREAK,1749898695000
242481,bpovm45,START_WORKING,1749899361000
242482,bpovm45,START_BREAK,1749899377000
242483,bpovm45,START_WORKING,1749899987000
242484,bpovm45,START_BREAK,1749899995000
242485,bpovm45,START_WORKING,1749900010000
242486,bpovm45,START_BREAK,1749900016000
242487,bpovm45,START_WORKING,1749900094000
242488,bpovm45,START_BREAK,1749900105000
242489,bpovm45,START_WORKING,1749900308000
242490,bpovm45,START_BREAK,1749900315000
242492,bpovm45,START_WORKING,1749900385000
242491,bpovm45,START_BREAK,1749900395000
242493,bpovm45,START_WORKING,1749901615000
242494,bpovm45,START_BREAK,1749901627000
242495,bpovm45,START_WORKING,1749901868000
242496,bpovm45,START_BREAK,1749901875000
242433,bpovm45,END_SHIFT,1749902628000
242497,bpovm45,START_WORKING,1749902630000
242434,bpovm45,START_SHIFT,1749904396000
242498,bpovm45,START_BREAK,1749904417000
242502,bpovm45,START_WORKING,1749904660000
242499,bpovm45,START_BREAK,1749904666000
242500,bpovm45,START_WORKING,1749904872000
242501,bpovm45,START_BREAK,1749904887000
242503,bpovm45,START_WORKING,1749905767000
242504,bpovm45,START_BREAK,1749905775000
242505,bpovm45,START_WORKING,1749905834000
242506,bpovm45,START_BREAK,1749905836000
242507,bpovm45,START_WORKING,1749907818000
242508,bpovm45,START_BREAK,1749907826000
242509,bpovm45,START_WORKING,1749907842000
242510,bpovm45,START_BREAK,1749907847000
242511,bpovm45,START_WORKING,1749908590000
242512,bpovm45,START_BREAK,1749908595000
242513,bpovm45,START_WORKING,1749909865000
242514,bpovm45,START_BREAK,1749909886000
242515,bpovm45,START_WORKING,1749911141000
242516,bpovm45,START_BREAK,1749911156000
242517,bpovm45,START_WORKING,1749912089000
242518,bpovm45,START_BREAK,1749912095000
242519,bpovm45,START_WORKING,1749912406000
242520,bpovm45,START_BREAK,1749912416000
242521,bpovm45,START_WORKING,1749912721000
242522,bpovm45,START_BREAK,1749912725000
242523,bpovm45,START_WORKING,1749913558000
242524,bpovm45,START_BREAK,1749913565000
242435,bpovm45,END_SHIFT,1749915024000
242525,bpovm45,START_WORKING,1749915025000
244510,bpovm45,START_SHIFT,1750059019000
244514,bpovm45,START_BREAK,1750059167000
244515,bpovm45,START_WORKING,1750059827000
244516,bpovm45,START_BREAK,1750059830000
244517,bpovm45,START_WORKING,1750059901000
244518,bpovm45,START_BREAK,1750059904000
244519,bpovm45,START_WORKING,1750060248000
244520,bpovm45,START_BREAK,1750060255000
244521,bpovm45,START_WORKING,1750060479000
244522,bpovm45,START_BREAK,1750060579000
244523,bpovm45,START_WORKING,1750060858000
244524,bpovm45,START_BREAK,1750060965000
244525,bpovm45,START_WORKING,1750063665000
244527,bpovm45,START_BREAK,1750063690000
244526,bpovm45,START_WORKING,1750064276000
244528,bpovm45,START_BREAK,1750064612000
244529,bpovm45,START_WORKING,1750064938000
244530,bpovm45,START_BREAK,1750064943000
244531,bpovm45,START_WORKING,1750065077000
244532,bpovm45,START_BREAK,1750065086000
244533,bpovm45,START_WORKING,1750065544000
244534,bpovm45,START_BREAK,1750065550000
244535,bpovm45,START_WORKING,1750065628000
244536,bpovm45,START_BREAK,1750065635000
244537,bpovm45,START_WORKING,1750066087000
244538,bpovm45,START_BREAK,1750066095000
244539,bpovm45,START_WORKING,1750066451000
244541,bpovm45,START_BREAK,1750066455000
244540,bpovm45,START_WORKING,1750066998000
244542,bpovm45,START_BREAK,1750067005000
244544,bpovm45,START_WORKING,1750067416000
244543,bpovm45,START_BREAK,1750067425000
244545,bpovm45,START_WORKING,1750067646000
244547,bpovm45,START_BREAK,1750067657000
244546,bpovm45,START_WORKING,1750068728000
244548,bpovm45,START_BREAK,1750068747000
244550,bpovm45,START_WORKING,1750069819000
244549,bpovm45,START_BREAK,1750069837000
244551,bpovm45,START_WORKING,1750070442000
244552,bpovm45,START_BREAK,1750070445000
244553,bpovm45,START_WORKING,1750070469000
244554,bpovm45,START_BREAK,1750070475000
244555,bpovm45,START_WORKING,1750071279000
244556,bpovm45,START_BREAK,1750071285000
244557,bpovm45,START_WORKING,1750071316000
244558,bpovm45,START_BREAK,1750071327000
244559,bpovm45,START_WORKING,1750071895000
244560,bpovm45,START_BREAK,1750071931000
244561,bpovm45,START_WORKING,1750072268000
244562,bpovm45,START_BREAK,1750072333000
244563,bpovm45,START_WORKING,1750073445000
244564,bpovm45,START_BREAK,1750073467000
244565,bpovm45,START_WORKING,1750074029000
244566,bpovm45,START_BREAK,1750074035000
244567,bpovm45,START_WORKING,1750074317000
244569,bpovm45,START_BREAK,1750074327000
244568,bpovm45,START_WORKING,1750074478000
244570,bpovm45,START_BREAK,1750074485000
244573,bpovm45,START_WORKING,1750074830000
244572,bpovm45,START_BREAK,1750074836000
244571,bpovm45,START_WORKING,1750075096000
244574,bpovm45,START_BREAK,1750075105000
244576,bpovm45,START_WORKING,1750075241000
244575,bpovm45,START_BREAK,1750075245000
244577,bpovm45,START_WORKING,1750075524000
244578,bpovm45,START_BREAK,1750075537000
244580,bpovm45,START_WORKING,1750076481000
244579,bpovm45,START_BREAK,1750076484000
244511,bpovm45,END_SHIFT,1750077510000
244582,bpovm45,START_WORKING,1750077512000
244512,bpovm45,START_SHIFT,1750079300000
244583,bpovm45,START_BREAK,1750079318000
244581,bpovm45,START_WORKING,1750080515000
244584,bpovm45,START_BREAK,1750080527000
244585,bpovm45,START_WORKING,1750080617000
244586,bpovm45,START_BREAK,1750080626000
244588,bpovm45,START_WORKING,1750081115000
244589,bpovm45,START_BREAK,1750081125000
244587,bpovm45,START_WORKING,1750081417000
244590,bpovm45,START_BREAK,1750081426000
244591,bpovm45,START_WORKING,1750081843000
244592,bpovm45,START_BREAK,1750081846000
244593,bpovm45,START_WORKING,1750082108000
244594,bpovm45,START_BREAK,1750082115000
244595,bpovm45,START_WORKING,1750082303000
244596,bpovm45,START_BREAK,1750082305000
244597,bpovm45,START_WORKING,1750083236000
244598,bpovm45,START_BREAK,1750083246000
244599,bpovm45,START_WORKING,1750084831000
244600,bpovm45,START_BREAK,1750084847000
244601,bpovm45,START_WORKING,1750085288000
244602,bpovm45,START_BREAK,1750085299000
244603,bpovm45,START_WORKING,1750085941000
244605,bpovm45,START_BREAK,1750085945000
244604,bpovm45,START_WORKING,1750086473000
244606,bpovm45,START_BREAK,1750086476000
244609,bpovm45,START_WORKING,1750086491000
244607,bpovm45,START_BREAK,1750086495000
244513,bpovm45,END_SHIFT,1750087805000
244608,bpovm45,START_WORKING,1750087806000
245836,bpovm45,START_SHIFT,1750125618000
245839,bpovm45,START_BREAK,1750125647000
245840,bpovm45,START_WORKING,1750126233000
245842,bpovm45,START_BREAK,1750126497000
245841,bpovm45,START_WORKING,1750127524000
245843,bpovm45,START_BREAK,1750127535000
245845,bpovm45,START_WORKING,1750127579000
245844,bpovm45,START_BREAK,1750127585000
245846,bpovm45,START_WORKING,1750128051000
245847,bpovm45,START_BREAK,1750128056000
245848,bpovm45,START_WORKING,1750128099000
245849,bpovm45,START_BREAK,1750128105000
245850,bpovm45,START_WORKING,1750129109000
245852,bpovm45,START_BREAK,1750129115000
245851,bpovm45,START_WORKING,1750129981000
245854,bpovm45,START_BREAK,1750129985000
245855,bpovm45,START_WORKING,1750132118000
245853,bpovm45,START_BREAK,1750132137000
245856,bpovm45,START_WORKING,1750132391000
245857,bpovm45,START_BREAK,1750132407000
245858,bpovm45,START_WORKING,1750132826000
245859,bpovm45,START_BREAK,1750132836000
245860,bpovm45,START_WORKING,1750133133000
245861,bpovm45,START_BREAK,1750133148000
245863,bpovm45,START_WORKING,1750133426000
245862,bpovm45,START_BREAK,1750133435000
245864,bpovm45,START_WORKING,1750133955000
245865,bpovm45,START_BREAK,1750133966000
245866,bpovm45,START_WORKING,1750133988000
245867,bpovm45,START_BREAK,1750133995000
245868,bpovm45,START_WORKING,1750134538000
245869,bpovm45,START_BREAK,1750134546000
245870,bpovm45,START_WORKING,1750134834000
245871,bpovm45,START_BREAK,1750134857000
245872,bpovm45,START_WORKING,1750134869000
245873,bpovm45,START_BREAK,1750134906000
245874,bpovm45,START_WORKING,1750135429000
245875,bpovm45,START_BREAK,1750135436000
245876,bpovm45,START_WORKING,1750137200000
245877,bpovm45,START_BREAK,1750137217000
245878,bpovm45,START_WORKING,1750139114000
245879,bpovm45,START_BREAK,1750139127000
245835,bpovm45,END_SHIFT,1750140691000
245880,bpovm45,START_WORKING,1750140693000
245837,bpovm45,START_SHIFT,1750142480000
245882,bpovm45,START_BREAK,1750142536000
245881,bpovm45,START_WORKING,1750143375000
245883,bpovm45,START_BREAK,1750143385000
245885,bpovm45,START_WORKING,1750143969000
245884,bpovm45,START_BREAK,1750143975000
245886,bpovm45,START_WORKING,1750144168000
245888,bpovm45,START_BREAK,1750144171000
245887,bpovm45,START_WORKING,1750144189000
245889,bpovm45,START_BREAK,1750144196000
245890,bpovm45,START_WORKING,1750144647000
245891,bpovm45,START_BREAK,1750144655000
245892,bpovm45,START_WORKING,1750144861000
245893,bpovm45,START_BREAK,1750144865000
245894,bpovm45,START_WORKING,1750145441000
245896,bpovm45,START_BREAK,1750145446000
245895,bpovm45,START_WORKING,1750146434000
245897,bpovm45,START_BREAK,1750146437000
245899,bpovm45,START_WORKING,1750146662000
245898,bpovm45,START_BREAK,1750146667000
245900,bpovm45,START_WORKING,1750146819000
245901,bpovm45,START_BREAK,1750146825000
245902,bpovm45,START_WORKING,1750146950000
245903,bpovm45,START_BREAK,1750146975000
245904,bpovm45,START_WORKING,1750147275000
245905,bpovm45,START_BREAK,1750147306000
245906,bpovm45,START_WORKING,1750147328000
245907,bpovm45,START_BREAK,1750147335000
245908,bpovm45,START_WORKING,1750147537000
245909,bpovm45,START_BREAK,1750147546000
245910,bpovm45,START_WORKING,1750147638000
245911,bpovm45,START_BREAK,1750147642000
245912,bpovm45,START_WORKING,1750147739000
245913,bpovm45,START_BREAK,1750147746000
245914,bpovm45,START_WORKING,1750149219000
245916,bpovm45,START_BREAK,1750149248000
245915,bpovm45,START_WORKING,1750150184000
245917,bpovm45,START_BREAK,1750150193000
245918,bpovm45,START_WORKING,1750150208000
245919,bpovm45,START_BREAK,1750150215000
245920,bpovm45,START_WORKING,1750151229000
245921,bpovm45,START_BREAK,1750151247000
245922,bpovm45,START_WORKING,1750151888000
245923,bpovm45,START_BREAK,1750151895000
245924,bpovm45,START_WORKING,1750152676000
245925,bpovm45,START_BREAK,1750152687000
245926,bpovm45,START_WORKING,1750152701000
245927,bpovm45,START_BREAK,1750152706000
245838,bpovm45,END_SHIFT,1750154447000
245928,bpovm45,START_WORKING,1750154451000
248130,bpovm45,START_SHIFT,1750316505000
248136,bpovm45,START_BREAK,1750316552000
248137,bpovm45,START_WORKING,1750316786000
248138,bpovm45,START_BREAK,1750316788000
248139,bpovm45,START_WORKING,1750316899000
248140,bpovm45,START_BREAK,1750316913000
248141,bpovm45,START_WORKING,1750317198000
248142,bpovm45,START_BREAK,1750317643000
248143,bpovm45,START_WORKING,1750317736000
248145,bpovm45,START_BREAK,1750317741000
248144,bpovm45,START_WORKING,1750318349000
248146,bpovm45,START_BREAK,1750318372000
248148,bpovm45,START_WORKING,1750318635000
248147,bpovm45,START_BREAK,1750318653000
248149,bpovm45,START_WORKING,1750318680000
248150,bpovm45,START_BREAK,1750318731000
248151,bpovm45,START_WORKING,1750319286000
248152,bpovm45,START_BREAK,1750319294000
248153,bpovm45,START_WORKING,1750319308000
248154,bpovm45,START_BREAK,1750319332000
248155,bpovm45,START_WORKING,1750319722000
248156,bpovm45,START_BREAK,1750319767000
248157,bpovm45,START_WORKING,1750319777000
248159,bpovm45,START_BREAK,1750320525000
248158,bpovm45,START_WORKING,1750322281000
248160,bpovm45,START_BREAK,1750322302000
248162,bpovm45,START_WORKING,1750322728000
248161,bpovm45,START_BREAK,1750322731000
248163,bpovm45,START_WORKING,1750325208000
248164,bpovm45,START_BREAK,1750325232000
248165,bpovm45,START_WORKING,1750325820000
248166,bpovm45,START_BREAK,1750325844000
248168,bpovm45,START_WORKING,1750326091000
248167,bpovm45,START_BREAK,1750326101000
248169,bpovm45,START_WORKING,1750326898000
248170,bpovm45,START_BREAK,1750326901000
248171,bpovm45,START_WORKING,1750327215000
248172,bpovm45,START_BREAK,1750327232000
248173,bpovm45,START_WORKING,1750327862000
248175,bpovm45,START_BREAK,1750327871000
248174,bpovm45,START_WORKING,1750327905000
248176,bpovm45,START_BREAK,1750327911000
248177,bpovm45,START_WORKING,1750328185000
248178,bpovm45,START_BREAK,1750328191000
248179,bpovm45,START_WORKING,1750328214000
248180,bpovm45,START_BREAK,1750328237000
248181,bpovm45,START_WORKING,1750328267000
248182,bpovm45,START_BREAK,1750328303000
248183,bpovm45,START_WORKING,1750328589000
248184,bpovm45,START_BREAK,1750328601000
248185,bpovm45,START_WORKING,1750328691000
248186,bpovm45,START_BREAK,1750328694000
248187,bpovm45,START_WORKING,1750328712000
248188,bpovm45,START_BREAK,1750328722000
248189,bpovm45,START_WORKING,1750329192000
248191,bpovm45,START_BREAK,1750329242000
248131,bpovm45,END_SHIFT,1750332040000
248190,bpovm45,START_WORKING,1750332042000
248132,bpovm45,START_SHIFT,1750333811000
248192,bpovm45,START_BREAK,1750333833000
248193,bpovm45,START_WORKING,1750334121000
248194,bpovm45,START_BREAK,1750334131000
248195,bpovm45,START_WORKING,1750334476000
248196,bpovm45,START_BREAK,1750334481000
248197,bpovm45,START_WORKING,1750334606000
248198,bpovm45,START_BREAK,1750334611000
248199,bpovm45,START_WORKING,1750334846000
248200,bpovm45,START_BREAK,1750334882000
248201,bpovm45,START_WORKING,1750335079000
248202,bpovm45,START_BREAK,1750335094000
248203,bpovm45,START_WORKING,1750335354000
248204,bpovm45,START_BREAK,1750335361000
248205,bpovm45,START_WORKING,1750335665000
248206,bpovm45,START_BREAK,1750335671000
248207,bpovm45,START_WORKING,1750335892000
248208,bpovm45,START_BREAK,1750335901000
248209,bpovm45,START_WORKING,1750336390000
248211,bpovm45,START_BREAK,1750336401000
248210,bpovm45,START_WORKING,1750336671000
248212,bpovm45,START_BREAK,1750336681000
248213,bpovm45,START_WORKING,1750337148000
248214,bpovm45,START_BREAK,1750337152000
248215,bpovm45,START_WORKING,1750337448000
248217,bpovm45,START_BREAK,1750337451000
248216,bpovm45,START_WORKING,1750338109000
248218,bpovm45,START_BREAK,1750338111000
248219,bpovm45,START_WORKING,1750340591000
248220,bpovm45,START_BREAK,1750340614000
248221,bpovm45,START_WORKING,1750341101000
248222,bpovm45,START_BREAK,1750341111000
248223,bpovm45,START_WORKING,1750341554000
248224,bpovm45,START_BREAK,1750341561000
248227,bpovm45,START_WORKING,1750341673000
248225,bpovm45,START_BREAK,1750341681000
248226,bpovm45,START_WORKING,1750342220000
248228,bpovm45,START_BREAK,1750342232000
248229,bpovm45,START_WORKING,1750342265000
248231,bpovm45,START_BREAK,1750342272000
248230,bpovm45,START_WORKING,1750342691000
248232,bpovm45,START_BREAK,1750342701000
248235,bpovm45,START_WORKING,1750343295000
248233,bpovm45,START_BREAK,1750343301000
248133,bpovm45,END_SHIFT,1750345268000
248134,bpovm45,START_SHIFT,1750345290000
248135,bpovm45,END_SHIFT,1750345869000
248234,bpovm45,START_WORKING,1750345871000
249169,bpovm45,START_SHIFT,1750388425000
249173,bpovm45,START_BREAK,1750388474000
249174,bpovm45,START_WORKING,1750388830000
249175,bpovm45,START_BREAK,1750388853000
249176,bpovm45,START_WORKING,1750389063000
249177,bpovm45,START_BREAK,1750389071000
249178,bpovm45,START_WORKING,1750389214000
249179,bpovm45,START_BREAK,1750389442000
249180,bpovm45,START_WORKING,1750389699000
249181,bpovm45,START_BREAK,1750389711000
249182,bpovm45,START_WORKING,1750389989000
249183,bpovm45,START_BREAK,1750389991000
249184,bpovm45,START_WORKING,1750390224000
249185,bpovm45,START_BREAK,1750390231000
249186,bpovm45,START_WORKING,1750390688000
249187,bpovm45,START_BREAK,1750390691000
249188,bpovm45,START_WORKING,1750391079000
249189,bpovm45,START_BREAK,1750391082000
249191,bpovm45,START_WORKING,1750391101000
249190,bpovm45,START_BREAK,1750391118000
249192,bpovm45,START_WORKING,1750391140000
249193,bpovm45,START_BREAK,1750391160000
249194,bpovm45,START_WORKING,1750391782000
249195,bpovm45,START_BREAK,1750391791000
249196,bpovm45,START_WORKING,1750391888000
249197,bpovm45,START_BREAK,1750391892000
249198,bpovm45,START_WORKING,1750392028000
249199,bpovm45,START_BREAK,1750392032000
249200,bpovm45,START_WORKING,1750392143000
249201,bpovm45,START_BREAK,1750392151000
249202,bpovm45,START_WORKING,1750392639000
249203,bpovm45,START_BREAK,1750392642000
249204,bpovm45,START_WORKING,1750393933000
249205,bpovm45,START_BREAK,1750395401000
249206,bpovm45,START_WORKING,1750397365000
249207,bpovm45,START_BREAK,1750397834000
249208,bpovm45,START_WORKING,1750398214000
249209,bpovm45,START_BREAK,1750398222000
249210,bpovm45,START_WORKING,1750398250000
249211,bpovm45,START_BREAK,1750398262000
249212,bpovm45,START_WORKING,1750398576000
249213,bpovm45,START_BREAK,1750398581000
249214,bpovm45,START_WORKING,1750398596000
249215,bpovm45,START_BREAK,1750398763000
249216,bpovm45,START_WORKING,1750399188000
249217,bpovm45,START_BREAK,1750399274000
249218,bpovm45,START_WORKING,1750400152000
249219,bpovm45,START_BREAK,1750400162000
249220,bpovm45,START_WORKING,1750400270000
249222,bpovm45,START_BREAK,1750400282000
249170,bpovm45,END_SHIFT,1750402217000
249221,bpovm45,START_WORKING,1750402218000
249171,bpovm45,START_SHIFT,1750404026000
249223,bpovm45,START_BREAK,1750404711000
249224,bpovm45,START_WORKING,1750405154000
249225,bpovm45,START_BREAK,1750405377000
249226,bpovm45,START_WORKING,1750405657000
249227,bpovm45,START_BREAK,1750405713000
249228,bpovm45,START_WORKING,1750406048000
249229,bpovm45,START_BREAK,1750406250000
249230,bpovm45,START_WORKING,1750407506000
249231,bpovm45,START_BREAK,1750407512000
249232,bpovm45,START_WORKING,1750407799000
249233,bpovm45,START_BREAK,1750407807000
249234,bpovm45,START_WORKING,1750407913000
249235,bpovm45,START_BREAK,1750407941000
249236,bpovm45,START_WORKING,1750408109000
249237,bpovm45,START_BREAK,1750408111000
249238,bpovm45,START_WORKING,1750408335000
249239,bpovm45,START_BREAK,1750408341000
249240,bpovm45,START_WORKING,1750408474000
249241,bpovm45,START_BREAK,1750408475000
249242,bpovm45,START_WORKING,1750408767000
249243,bpovm45,START_BREAK,1750409406000
249244,bpovm45,START_WORKING,1750409656000
249245,bpovm45,START_BREAK,1750409661000
249246,bpovm45,START_WORKING,1750410389000
249247,bpovm45,START_BREAK,1750410405000
249248,bpovm45,START_WORKING,1750411320000
249249,bpovm45,START_BREAK,1750411343000
249250,bpovm45,START_WORKING,1750414125000
249251,bpovm45,START_BREAK,1750414152000
249252,bpovm45,START_WORKING,1750414536000
249253,bpovm45,START_BREAK,1750414650000
249254,bpovm45,START_WORKING,1750415736000
249255,bpovm45,START_BREAK,1750415741000
249256,bpovm45,START_WORKING,1750416122000
249257,bpovm45,START_BREAK,1750416128000
249172,bpovm45,END_SHIFT,1750417215000
249258,bpovm45,START_WORKING,1750417217000
250242,bpovm45,START_SHIFT,1750464029000
250246,bpovm45,START_BREAK,1750464886000
250247,bpovm45,START_WORKING,1750465301000
250248,bpovm45,START_BREAK,1750465313000
250249,bpovm45,START_WORKING,1750465345000
250250,bpovm45,START_BREAK,1750465405000
250251,bpovm45,START_WORKING,1750465443000
250252,bpovm45,START_BREAK,1750465696000
250253,bpovm45,START_WORKING,1750465929000
250254,bpovm45,START_BREAK,1750466152000
250255,bpovm45,START_WORKING,1750466174000
250256,bpovm45,START_BREAK,1750466409000
250257,bpovm45,START_WORKING,1750467675000
250258,bpovm45,START_BREAK,1750468046000
250260,bpovm45,START_WORKING,1750468303000
250259,bpovm45,START_BREAK,1750468458000
250262,bpovm45,START_WORKING,1750469261000
250261,bpovm45,START_BREAK,1750469411000
250263,bpovm45,START_WORKING,1750469916000
250264,bpovm45,START_BREAK,1750470189000
250265,bpovm45,START_WORKING,1750470303000
250266,bpovm45,START_BREAK,1750470409000
250267,bpovm45,START_WORKING,1750470467000
250268,bpovm45,START_BREAK,1750470589000
250269,bpovm45,START_WORKING,1750472496000
250270,bpovm45,START_BREAK,1750473802000
250271,bpovm45,START_WORKING,1750474912000
250272,bpovm45,START_BREAK,1750474921000
250273,bpovm45,START_WORKING,1750474958000
250274,bpovm45,START_BREAK,1750474962000
250275,bpovm45,START_WORKING,1750475945000
